snapped_at,price,market_cap,total_volume
2019-05-08 00:00:00 UTC,3.3344611464416665,0.0,6835882.79418264
2019-05-09 00:00:00 UTC,3.3755592870719995,0.0,10817142.622698063
2019-05-10 00:00:00 UTC,3.1294766696399776,0.0,34227572.0328222
2019-05-11 00:00:00 UTC,3.072006424438391,0.0,895456.9352853094
2019-05-12 00:00:00 UTC,2.8080228232460303,0.0,953541.0366677174
2019-05-13 00:00:00 UTC,2.569288501165877,0.0,1315362.617141827
2019-05-14 00:00:00 UTC,2.548216725143248,0.0,35011973.77747836
2019-05-15 00:00:00 UTC,2.544631301687587,0.0,95687697.32936886
2019-05-16 00:00:00 UTC,2.5479964638396124,0.0,33267117.646278437
2019-05-17 00:00:00 UTC,2.527969083447333,0.0,64737500.25349556
2019-05-18 00:00:00 UTC,2.3868020238713026,0.0,7191003.654858825
2019-05-19 00:00:00 UTC,2.406261948206306,0.0,476260.74986170523
2019-05-20 00:00:00 UTC,2.4431855039964243,0.0,890220.8886156435
2019-05-21 00:00:00 UTC,2.39684232971136,0.0,2935107.277383524
2019-05-22 00:00:00 UTC,2.5062911108054733,0.0,11586447.841467232
2019-05-23 00:00:00 UTC,2.331766260822477,0.0,17582218.85475828
2019-05-24 00:00:00 UTC,1.9675620801419558,0.0,48246328.676788524
2019-05-25 00:00:00 UTC,1.1626084343140481,0.0,16035006.694021406
2019-05-26 00:00:00 UTC,1.1998977244316202,0.0,2740038.441483592
2019-05-27 00:00:00 UTC,1.2282670009098065,0.0,2283890.6437842343
2019-05-28 00:00:00 UTC,1.221982946142598,0.0,1498333.6353270703
2019-05-29 00:00:00 UTC,1.4878725078567767,0.0,2750852.0611556307
2019-05-30 00:00:00 UTC,1.7718547015678645,0.0,3839790.693515784
2019-05-31 00:00:00 UTC,1.6797490559735695,0.0,1989356.3658695861
2019-06-01 00:00:00 UTC,1.6734985449346076,0.0,944681.4769458845
2019-06-02 00:00:00 UTC,1.648257239581142,0.0,411225.93769573333
2019-06-03 00:00:00 UTC,1.7186099329313336,0.0,393613.04818869557
2019-06-04 00:00:00 UTC,1.5211756275138735,0.0,1407735.3535087807
2019-06-05 00:00:00 UTC,1.4982676306421867,0.0,1913673.437296372
2019-06-06 00:00:00 UTC,1.6175494711314822,0.0,2722698.1408163416
2019-06-07 00:00:00 UTC,1.5869153208122837,0.0,358372.4457852484
2019-06-08 00:00:00 UTC,1.6911542442206902,0.0,1608023.3127650155
2019-06-09 00:00:00 UTC,1.6851820566690618,0.0,555787.1461971094
2019-06-10 00:00:00 UTC,1.682336679241541,0.0,305611.3239205257
2019-06-11 00:00:00 UTC,1.8336672313104427,0.0,1780940.3625446388
2019-06-12 00:00:00 UTC,1.7275747132130452,0.0,2364405.730703509
2019-06-13 00:00:00 UTC,1.72720419855487,0.0,993515.3939329264
2019-06-14 00:00:00 UTC,1.6609871319991887,0.0,2233811.2030537874
2019-06-15 00:00:00 UTC,1.6328022009539438,0.0,1191160.9560529927
2019-06-16 00:00:00 UTC,1.5854948685578258,0.0,1024511.4470742196
2019-06-17 00:00:00 UTC,1.574518363924865,0.0,571526.0868342883
2019-06-18 00:00:00 UTC,1.5629431987752607,0.0,858727.940720528
2019-06-19 00:00:00 UTC,1.5750041430983035,0.0,1227125.0664374733
2019-06-20 00:00:00 UTC,1.553233601407148,0.0,813156.8985251955
2019-06-21 00:00:00 UTC,1.522188145592733,0.0,1339721.3344119594
2019-06-22 00:00:00 UTC,1.6781360359771302,0.0,2198376.819630258
2019-06-23 00:00:00 UTC,1.6320898113423037,0.0,995456.5563087764
2019-06-24 00:00:00 UTC,1.6168605199946509,0.0,826947.4348074365
2019-06-25 00:00:00 UTC,1.7398982965591208,0.0,1463133.7330539871
2019-06-26 00:00:00 UTC,1.6762616520761342,0.0,577407.9745371975
2019-06-27 00:00:00 UTC,1.6638050562617348,0.0,548385.9619656906
2019-06-28 00:00:00 UTC,1.5425050536170284,0.0,607703.2219113836
2019-06-29 00:00:00 UTC,1.6052051506670444,0.0,294984.8699764324
2019-06-30 00:00:00 UTC,1.6009419267637999,0.0,124579.37177333773
2019-07-01 00:00:00 UTC,1.5575072667294774,0.0,159494.18410081364
2019-07-02 00:00:00 UTC,1.5490650144631866,0.0,320955.0085103572
2019-07-03 00:00:00 UTC,1.5238309876802585,0.0,198824.3493646447
2019-07-04 00:00:00 UTC,1.523236525431353,0.0,586902.4229577649
2019-07-05 00:00:00 UTC,1.582023153199057,0.0,1021465.1649851728
2019-07-06 00:00:00 UTC,1.600477762392338,0.0,1112338.060660171
2019-07-07 00:00:00 UTC,1.5787306958114269,0.0,473702.23013415013
2019-07-08 00:00:00 UTC,1.6077007821164984,0.0,2523000.6774301627
2019-07-09 00:00:00 UTC,1.5721655412626996,0.0,415797.8485606812
2019-07-10 00:00:00 UTC,1.5523192009991362,0.0,415869.2671254216
2019-07-11 00:00:00 UTC,1.5317260518980929,0.0,478252.6863634643
2019-07-12 00:00:00 UTC,1.5013580893651943,0.0,359408.16830849694
2019-07-13 00:00:00 UTC,1.4983353432948734,0.0,252802.49847434188
2019-07-14 00:00:00 UTC,1.5322223379769864,0.0,196231.2842532572
2019-07-15 00:00:00 UTC,1.4633896930573675,0.0,216339.56554644209
2019-07-16 00:00:00 UTC,1.510546402603228,0.0,389100.3926906214
2019-07-17 00:00:00 UTC,1.4216017468605318,0.0,254352.0284231314
2019-07-18 00:00:00 UTC,1.3910230595365143,0.0,161806.32361669134
2019-07-19 00:00:00 UTC,1.4084933167966884,0.0,179528.32550821005
