snapped_at,price,market_cap,total_volume
2021-06-01 00:00:00 UTC,2.6713874220032907,392298784.7456291,88491360.39111522
2021-06-02 00:00:00 UTC,2.6713874220032907,392298784.7456291,88491360.39111522
2021-06-03 00:00:00 UTC,3.274014193265909,478825959.0105654,47745020.67846771
2021-06-04 00:00:00 UTC,3.750166337847724,560448304.7514328,73187548.98658313
2021-06-05 00:00:00 UTC,3.115352269632213,465908654.94872314,40627955.61275443
2021-06-06 00:00:00 UTC,2.839731387011983,425345103.3956395,20427407.914960194
2021-06-07 00:00:00 UTC,2.8321132702403227,427081035.5814083,12177131.030660167
2021-06-08 00:00:00 UTC,2.6473983800309897,402286084.6049144,24229283.88844377
2021-06-09 00:00:00 UTC,2.444366859015876,370979122.6250707,26757573.390250176
2021-06-10 00:00:00 UTC,2.525977991120349,385343412.27130216,19234357.93308647
2021-06-11 00:00:00 UTC,2.1668632328742947,330032351.92968947,15033859.579315841
2021-06-12 00:00:00 UTC,2.059246303112343,315427913.0070503,11952687.281712517
2021-06-13 00:00:00 UTC,1.8891457470153992,290617021.36928207,15460442.929918395
2021-06-14 00:00:00 UTC,2.358782168021365,361591283.80606616,15349121.278000787
2021-06-15 00:00:00 UTC,2.363066851445808,364540102.32584524,16475852.257498857
2021-06-16 00:00:00 UTC,2.231567076242481,347512841.733138,12088950.181902248
2021-06-17 00:00:00 UTC,2.0259904264879083,317278445.5745605,11919137.424209278
2021-06-18 00:00:00 UTC,1.9343877333890804,304779138.43724567,10102967.655492038
2021-06-19 00:00:00 UTC,1.884907040746172,297571202.4752994,13132767.448521484
2021-06-20 00:00:00 UTC,1.7482589795077088,276657026.9741945,9203838.517717658
2021-06-21 00:00:00 UTC,1.7085359433636327,271748839.40282536,16406212.280838067
2021-06-22 00:00:00 UTC,1.2541097467469906,204267976.64098504,17399193.487986747
2021-06-23 00:00:00 UTC,1.1940656040529265,192156862.82539648,30621837.600448146
2021-06-24 00:00:00 UTC,1.4965298190398586,238756375.32457444,25279453.37039036
2021-06-25 00:00:00 UTC,1.4844747206017108,240310823.1184836,14315334.349680021
2021-06-26 00:00:00 UTC,1.2561846571912798,206913436.678585,14707676.548370857
2021-06-27 00:00:00 UTC,1.1393148335512135,185344779.19993308,17843261.709493656
2021-06-28 00:00:00 UTC,1.2215101112193072,199800508.7369095,13903719.16442402
2021-06-29 00:00:00 UTC,1.2241741718685908,201653849.4035185,12525907.124245109
