snapped_at,price,market_cap,total_volume
2016-07-21 00:00:00 UTC,11.429619556700828,939680125.5854131,22190083.578916974
2016-07-22 00:00:00 UTC,13.042780256579602,1072719152.6670381,65935291.955258876
2016-07-23 00:00:00 UTC,13.106880495247614,1078421636.2918618,66259338.505751446
2016-07-24 00:00:00 UTC,11.668322103586096,960424936.437695,65286264.80506373
2016-07-25 00:00:00 UTC,12.566700643370643,1034766598.3412914,30646094.78783948
2016-07-26 00:00:00 UTC,10.711017385623453,882302844.5357933,69546112.75254375
2016-07-27 00:00:00 UTC,11.723286025693087,966070866.7261683,44080952.385941796
2016-07-28 00:00:00 UTC,11.62644669575455,958466977.0717685,17581237.167528965
2016-07-29 00:00:00 UTC,11.488623074163431,947472202.0222185,9059648.635639388
2016-07-30 00:00:00 UTC,11.2261522537326,926181079.7219111,7292570.747879743
2016-07-31 00:00:00 UTC,10.619928020408551,876504098.4834534,18109777.21447869
2016-08-01 00:00:00 UTC,9.820555443460849,810843362.0497955,15353014.368722124
2016-08-02 00:00:00 UTC,7.431594987550395,613829390.8329917,54014683.23747155
2016-08-03 00:00:00 UTC,9.166862130320652,757448733.4680244,39755711.97711225
2016-08-04 00:00:00 UTC,9.912281583435037,819361377.8808062,26332701.15089449
2016-08-05 00:00:00 UTC,9.867891063021649,816016251.9399258,9882887.025952876
2016-08-06 00:00:00 UTC,9.830444478483003,813226370.3114052,10546946.307991069
2016-08-07 00:00:00 UTC,9.84553480177472,814796680.5154591,10713482.88803461
2016-08-08 00:00:00 UTC,10.142127047531268,839668533.9901093,9891551.599061677
2016-08-09 00:00:00 UTC,10.96206458777375,907904158.2904303,26681042.24393128
2016-08-10 00:00:00 UTC,10.850609623367637,899026934.8258369,21001539.154372517
2016-08-11 00:00:00 UTC,10.761181236176382,891959188.1711054,21691737.333125647
2016-08-12 00:00:00 UTC,10.726059016650842,889397037.2679007,21620940.09035242
2016-08-13 00:00:00 UTC,10.371747901810508,860349971.7274541,5962400.880694241
2016-08-14 00:00:00 UTC,10.084932089335535,836875549.6102897,6755964.102808895
2016-08-15 00:00:00 UTC,10.038655191635625,833359583.1302533,4526480.576194931
2016-08-16 00:00:00 UTC,9.087353219295755,754683638.5524565,4654017.995654967
2016-08-17 00:00:00 UTC,9.505941958512778,789749209.1324052,4654909.128133928
2016-08-18 00:00:00 UTC,9.445889081329662,785070379.4406562,4022624.0373691325
2016-08-19 00:00:00 UTC,9.461617883933629,786675328.6374772,2817855.3328514434
2016-08-20 00:00:00 UTC,9.942747966211993,827000251.898689,4481242.11456652
2016-08-21 00:00:00 UTC,9.85592682853168,820103382.5676584,2825346.806845725
2016-08-22 00:00:00 UTC,9.769408585470417,813216072.7687869,4267172.670359031
2016-08-23 00:00:00 UTC,9.740593199604355,811134992.4110632,4175730.924098015
2016-08-24 00:00:00 UTC,9.775838706193262,814379459.670364,2859274.894736136
2016-08-25 00:00:00 UTC,10.046178358342301,837228954.521162,5521220.476811137
2016-08-26 00:00:00 UTC,10.051769160122001,838015552.6015283,3932069.283172492
2016-08-27 00:00:00 UTC,9.955951892017323,830348440.2276856,1699461.892961373
2016-08-28 00:00:00 UTC,9.74479904400302,813050740.2418363,3621475.9602858373
2016-08-29 00:00:00 UTC,9.74593479733417,813456103.9975141,5192010.338417125
2016-08-30 00:00:00 UTC,10.057278655239145,839758660.4155319,4979224.014864328
2016-08-31 00:00:00 UTC,10.299155870540606,860290601.1932102,6670754.4979949435
2016-09-01 00:00:00 UTC,10.719168693244312,895710372.1573066,17455946.361319356
2016-09-02 00:00:00 UTC,10.837201900721194,905922974.9461225,6887090.065277944
2016-09-03 00:00:00 UTC,10.57417605271344,884268729.2543857,9052273.333673513
2016-09-04 00:00:00 UTC,10.452586218382372,874438924.8832908,4513373.944552887
2016-09-05 00:00:00 UTC,10.539100498943634,882011692.8769263,3397217.09540265
2016-09-06 00:00:00 UTC,10.387747494646847,869674103.834968,4281154.463180978
2016-09-07 00:00:00 UTC,10.27201437522017,860317155.9750025,4148480.9563743332
2016-09-08 00:00:00 UTC,10.062753858335496,843111021.9136126,7051620.003148781
2016-09-09 00:00:00 UTC,10.354874764893895,867923888.6210243,3406532.077304971
2016-09-10 00:00:00 UTC,10.789110723505535,904660255.7064013,4212651.5998623045
2016-09-11 00:00:00 UTC,10.3193301002331,865607626.3252584,5759732.392994838
2016-09-12 00:00:00 UTC,10.539835192761366,884443493.086541,4052057.5136310924
2016-09-13 00:00:00 UTC,10.593992118199491,889321874.5414071,5918007.913892397
2016-09-14 00:00:00 UTC,10.590369821272125,889361359.8654351,3419724.093355404
2016-09-15 00:00:00 UTC,10.58041433891261,888871876.7533193,4001105.6898357603
2016-09-16 00:00:00 UTC,11.221919532863083,943127037.6570766,12989179.373199457
2016-09-17 00:00:00 UTC,11.367624118587097,955737578.92273,5589471.2200552495
2016-09-18 00:00:00 UTC,11.083771506317872,932144042.0528678,16949305.41229941
2016-09-19 00:00:00 UTC,11.771771325563162,990467374.8287387,10401090.355973713
2016-09-20 00:00:00 UTC,12.832238068301617,1080111408.5038059,25782117.261687517
2016-09-21 00:00:00 UTC,12.245577232903706,1031123744.3455057,22485971.624960978
2016-09-22 00:00:00 UTC,11.803890319689224,994304029.7760919,21319884.91117642
2016-09-23 00:00:00 UTC,11.861252709784301,999544029.5589195,6461901.030868583
2016-09-24 00:00:00 UTC,11.452121382766279,965447043.7192074,7114581.3882181635
2016-09-25 00:00:00 UTC,11.610581608046703,979207356.705149,3995133.5964333876
2016-09-26 00:00:00 UTC,11.391230122475484,961061533.9758887,4978663.558227549
2016-09-27 00:00:00 UTC,11.653624207241933,983615574.1448388,4812659.499379169
2016-09-28 00:00:00 UTC,11.866744706454687,1001989652.7613555,5808205.810188595
2016-09-29 00:00:00 UTC,11.670787840071752,985826138.6423937,3779602.435570011
2016-09-30 00:00:00 UTC,11.739429617021973,991996265.6156448,4064668.5071517034
2016-10-01 00:00:00 UTC,11.806165669725521,998036269.1630734,4206097.708233199
2016-10-02 00:00:00 UTC,11.74349895719242,993158135.0368369,2459644.467097639
2016-10-03 00:00:00 UTC,12.012406971053059,1016305631.5923879,5191580.978883459
2016-10-04 00:00:00 UTC,11.834424506340454,1001626814.1321527,5980762.090054285
2016-10-05 00:00:00 UTC,11.648490483899986,986267962.7822578,5607803.989229389
2016-10-06 00:00:00 UTC,11.506961001949723,974663899.5667776,8182080.65266757
2016-10-07 00:00:00 UTC,11.297091865205365,957299443.707411,5805822.984036459
2016-10-08 00:00:00 UTC,10.86879485338346,921405018.2701932,7903476.332120952
2016-10-09 00:00:00 UTC,10.745968732896168,911351595.4936965,4860349.94913117
2016-10-10 00:00:00 UTC,10.61616751270887,900599119.8266214,8501182.110303024
2016-10-11 00:00:00 UTC,10.62341719240081,901653961.1073445,8127737.154215485
2016-10-12 00:00:00 UTC,10.764056388314348,913947212.5528197,6869489.052214751
2016-10-13 00:00:00 UTC,10.81779533495246,918888113.7818631,5924624.837737889
2016-10-14 00:00:00 UTC,10.859727339735079,922803701.7348874,3092878.415149878
2016-10-15 00:00:00 UTC,10.885715162596263,925366201.5985885,2777313.628316559
2016-10-16 00:00:00 UTC,10.86982709017734,924368378.3160007,1869117.8002678358
2016-10-17 00:00:00 UTC,10.881667567334373,925732775.1655617,3934365.3073489596
2016-10-18 00:00:00 UTC,11.3941762134634,969706915.6106186,13388912.625957187
2016-10-19 00:00:00 UTC,10.907538047062854,928658932.4060372,7039435.542415039
2016-10-20 00:00:00 UTC,10.993915414516172,936389001.251936,4401932.361058477
2016-10-21 00:00:00 UTC,11.106401366798782,946325215.5290177,2293597.951547633
2016-10-22 00:00:00 UTC,11.064572515657803,943115537.1855731,3670161.9022057825
2016-10-23 00:00:00 UTC,10.966011159379503,935059072.9193677,2612875.573063511
2016-10-24 00:00:00 UTC,10.934535278946772,932726432.9897743,2223539.7965235105
2016-10-25 00:00:00 UTC,10.352611253401546,883390337.0119485,12424130.319521151
2016-10-26 00:00:00 UTC,10.540110809120623,899580117.7656374,5604971.177641994
2016-10-27 00:00:00 UTC,10.51303425491618,897753768.7784384,7967195.8298542285
2016-10-28 00:00:00 UTC,10.490844425714322,896059425.6304175,8109068.36352721
2016-10-29 00:00:00 UTC,9.407022228996258,803889887.5361289,19674018.12788654
2016-10-30 00:00:00 UTC,10.082443803108001,861824802.3575473,11459382.689792164
2016-10-31 00:00:00 UTC,9.915951145664227,847867616.9892566,8434342.243674945
2016-11-01 00:00:00 UTC,9.75883512388917,834879626.0621217,15798609.13438248
2016-11-02 00:00:00 UTC,9.714931139374077,831421730.9555856,6876415.825526983
2016-11-03 00:00:00 UTC,9.733709191060427,833338167.4773375,10464650.297927877
2016-11-04 00:00:00 UTC,9.985056257761327,855165619.9654841,5314877.373954091
2016-11-05 00:00:00 UTC,9.930271427273098,850784882.1942787,2760640.6714133336
2016-11-06 00:00:00 UTC,9.850527738604578,844266155.0662216,2903082.1807191884
2016-11-07 00:00:00 UTC,9.843869752191857,844016956.0337801,2669968.735983207
2016-11-08 00:00:00 UTC,9.87514779150444,846981718.8070569,3704355.428837104
2016-11-09 00:00:00 UTC,9.766932724884033,838040430.4860408,11686675.663056765
2016-11-10 00:00:00 UTC,9.66195885025071,829338614.7786288,2665596.1100971997
2016-11-11 00:00:00 UTC,9.478353416038484,813872730.2909591,4264231.522115636
2016-11-12 00:00:00 UTC,8.901326104352645,764613880.5693727,6986318.666339565
2016-11-13 00:00:00 UTC,9.329665694771748,801709303.4429102,6936721.573673784
2016-11-14 00:00:00 UTC,9.299231477353848,799385046.3835579,2397629.076881905
2016-11-15 00:00:00 UTC,9.510557220279575,817851266.5546823,4517260.981128018
2016-11-16 00:00:00 UTC,9.369206317694575,805996082.8532926,7254000.132559523
2016-11-17 00:00:00 UTC,9.377100951772874,806964792.1455792,5225682.005898405
2016-11-18 00:00:00 UTC,8.927598145082525,768576451.147453,8312484.796254605
2016-11-19 00:00:00 UTC,9.129320449001353,786238184.0568748,3637408.5220662183
2016-11-20 00:00:00 UTC,8.998217440063172,775239659.8980243,3881084.951076909
2016-11-21 00:00:00 UTC,9.00422685695263,776039574.4935331,2318760.832720323
2016-11-22 00:00:00 UTC,9.23404605055861,796138064.4285104,8673074.680177273
2016-11-23 00:00:00 UTC,9.241922023517626,797115293.94845,3288707.361247516
2016-11-24 00:00:00 UTC,8.69540959696609,750263643.7127957,13057558.723557012
2016-11-25 00:00:00 UTC,8.811415977478388,760568243.3833632,5670003.17558256
2016-11-26 00:00:00 UTC,8.767425727155224,757051929.9168112,2040584.3699129373
2016-11-27 00:00:00 UTC,8.401477137646276,725739674.6802443,6309776.736943192
2016-11-28 00:00:00 UTC,8.204668356651743,709018222.5578256,4218341.238382238
2016-11-29 00:00:00 UTC,7.660418266286454,662239022.4946002,13067523.7685095
2016-11-30 00:00:00 UTC,8.16228467324659,705880541.0672934,8619110.750061603
2016-12-01 00:00:00 UTC,7.914831019150243,684735641.4076176,4612149.114122061
2016-12-02 00:00:00 UTC,7.1605471661113995,619704434.6998874,14419496.777483221
2016-12-03 00:00:00 UTC,7.399333007036276,640611520.9982032,9830833.986096514
2016-12-04 00:00:00 UTC,7.072893643349985,612566187.902138,6222588.827546217
2016-12-05 00:00:00 UTC,6.3317013264632855,548571283.4780457,14140520.389629217
2016-12-06 00:00:00 UTC,7.119597973654166,617064448.7544757,52651039.75613972
2016-12-07 00:00:00 UTC,7.562037765359592,655650430.2393275,23314195.509421445
2016-12-08 00:00:00 UTC,7.819555728176519,678225608.1855341,11982172.406021914
2016-12-09 00:00:00 UTC,8.052013963581569,698643290.0760143,9972865.194242759
2016-12-10 00:00:00 UTC,7.667359570613457,665514535.2865756,5664787.946166151
2016-12-11 00:00:00 UTC,7.7895505402022325,676367615.9413753,3888165.6120005613
2016-12-12 00:00:00 UTC,7.963761813855463,691744113.6276846,6567829.612051063
2016-12-13 00:00:00 UTC,7.858297672988555,682830376.027097,2733748.180612379
2016-12-14 00:00:00 UTC,7.793355577427714,677435103.3545864,3500328.531710798
2016-12-15 00:00:00 UTC,7.457212264401058,648451146.8514141,7960860.011850138
2016-12-16 00:00:00 UTC,7.473066879825166,650068681.1940088,2582500.8651899514
2016-12-17 00:00:00 UTC,7.482485230902291,651124742.4203327,5232773.743369981
2016-12-18 00:00:00 UTC,7.520168925479184,654646482.2773687,3340075.925664775
2016-12-19 00:00:00 UTC,7.299069084424492,635629336.6045631,3197848.8058605744
2016-12-20 00:00:00 UTC,7.337281228241804,639189756.2111835,3622972.213826671
2016-12-21 00:00:00 UTC,7.533337709460841,656507171.1660295,6203179.771728391
2016-12-22 00:00:00 UTC,7.259858184666467,632898472.1110746,12092133.77082505
2016-12-23 00:00:00 UTC,6.886957682750002,600605395.0246285,14019910.09297515
2016-12-24 00:00:00 UTC,6.9104494363458855,602870718.5290614,5163520.224953401
2016-12-25 00:00:00 UTC,6.89665460135871,601887840.414529,5822673.234789438
2016-12-26 00:00:00 UTC,6.952645174913566,606991057.5822616,3912825.6833233777
2016-12-27 00:00:00 UTC,6.85544001786862,598722267.0754423,6355873.6539105205
2016-12-28 00:00:00 UTC,7.30755831022769,638439366.5065212,13288749.886334423
2016-12-29 00:00:00 UTC,7.788171054950837,680672224.9528569,19719452.432919696
2016-12-30 00:00:00 UTC,7.7478028375650725,677393508.9572521,7365583.003139825
2016-12-31 00:00:00 UTC,7.613032539599818,665844664.6441785,3568278.4972219625
2017-01-01 00:00:00 UTC,7.666364877927506,670755661.8367181,7425777.471684661
2017-01-02 00:00:00 UTC,7.988683735892442,699205613.5515879,7827013.331268614
2017-01-03 00:00:00 UTC,9.243631598924008,809338347.7502389,23637293.33030283
2017-01-04 00:00:00 UTC,10.46276715658416,916414000.6152806,28877671.432665154
2017-01-05 00:00:00 UTC,9.539322370558052,835833461.0078881,30019807.99552785
2017-01-06 00:00:00 UTC,9.638973752005528,844867278.7677056,21846809.418527063
2017-01-07 00:00:00 UTC,9.327366688297072,817856352.8879968,14410731.62044499
2017-01-08 00:00:00 UTC,9.748485442498861,855090798.7162064,9234354.274284894
2017-01-09 00:00:00 UTC,9.72488837864401,853325044.5402356,17157961.227854602
